c9127,,-X334 | -X214,sodoku constraints
c9128,,-X234 | -X224,sodoku constraints
c9129,,-X314 | -X224,sodoku constraints
c9130,,-X324 | -X224,sodoku constraints
c9131,,-X334 | -X224,sodoku constraints
c9132,,-X314 | -X234,sodoku constraints
c9133,,-X324 | -X234,sodoku constraints
c9134,,-X334 | -X234,sodoku constraints
c9135,,-X324 | -X314,sodoku constraints
c9136,,-X334 | -X314,sodoku constraints
c9137,,-X334 | -X324,sodoku constraints
c9138,,X114 | X124 | X134 | X214 | X224 | X234 | X314 | X324 | X334,sodoku constraints
c9139,,-X125 | -X115,sodoku constraints
c9140,,-X135 | -X115,sodoku constraints
c9141,,-X215 | -X115,sodoku constraints
c9142,,-X225 | -X115,sodoku constraints
c9143,,-X235 | -X115,sodoku constraints
c9144,,-X315 | -X115,sodoku constraints
c9145,,-X325 | -X115,sodoku constraints
c9146,,-X335 | -X115,sodoku constraints
c9147,,-X135 | -X125,sodoku constraints
c9148,,-X215 | -X125,sodoku constraints
c9149,,-X225 | -X125,sodoku constraints
c9150,,-X235 | -X125,sodoku constraints
c9151,,-X315 | -X125,sodoku constraints
c9152,,-X325 | -X125,sodoku constraints
c9153,,-X335 | -X125,sodoku constraints
c9154,,-X215 | -X135,sodoku constraints
c9155,,-X225 | -X135,sodoku constraints
c9156,,-X235 | -X135,sodoku constraints
c9157,,-X315 | -X135,sodoku constraints
c9158,,-X325 | -X135,sodoku constraints
c9159,,-X335 | -X135,sodoku constraints
c9160,,-X225 | -X215,sodoku constraints
c9161,,-X235 | -X215,sodoku constraints
c9162,,-X315 | -X215,sodoku constraints
c9163,,-X325 | -X215,sodoku constraints
c9164,,-X335 | -X215,sodoku constraints
c9165,,-X235 | -X225,sodoku constraints
c9166,,-X315 | -X225,sodoku constraints
c9167,,-X325 | -X225,sodoku constraints
c9168,,-X335 | -X225,sodoku constraints
c9169,,-X315 | -X235,sodoku constraints
c9170,,-X325 | -X235,sodoku constraints
c9171,,-X335 | -X235,sodoku constraints
c9172,,-X325 | -X315,sodoku constraints
c9173,,-X335 | -X315,sodoku constraints
c9174,,-X335 | -X325,sodoku constraints
c9175,,X115 | X125 | X135 | X215 | X225 | X235 | X315 | X325 | X335,sodoku constraints
c9176,,-X126 | -X116,sodoku constraints
c9177,,-X136 | -X116,sodoku constraints
c9178,,-X216 | -X116,sodoku constraints
c9179,,-X226 | -X116,sodoku constraints
c9180,,-X236 | -X116,sodoku constraints
c9181,,-X316 | -X116,sodoku constraints
c9182,,-X326 | -X116,sodoku constraints
c9183,,-X336 | -X116,sodoku constraints
c9184,,-X136 | -X126,sodoku constraints
c9185,,-X216 | -X126,sodoku constraints
c9186,,-X226 | -X126,sodoku constraints
c9187,,-X236 | -X126,sodoku constraints
c9188,,-X316 | -X126,sodoku constraints
c9189,,-X326 | -X126,sodoku constraints
c9190,,-X336 | -X126,sodoku constraints
c9191,,-X216 | -X136,sodoku constraints
c9192,,-X226 | -X136,sodoku constraints
c9193,,-X236 | -X136,sodoku constraints
c9194,,-X316 | -X136,sodoku constraints
c9195,,-X326 | -X136,sodoku constraints
c9196,,-X336 | -X136,sodoku constraints
c9197,,-X226 | -X216,sodoku constraints
c9198,,-X236 | -X216,sodoku constraints
c9199,,-X316 | -X216,sodoku constraints
c9200,,-X326 | -X216,sodoku constraints
c9201,,-X336 | -X216,sodoku constraints
c9202,,-X236 | -X226,sodoku constraints
c9203,,-X316 | -X226,sodoku constraints
c9204,,-X326 | -X226,sodoku constraints
c9205,,-X336 | -X226,sodoku constraints
c9206,,-X316 | -X236,sodoku constraints
c9207,,-X326 | -X236,sodoku constraints
c9208,,-X336 | -X236,sodoku constraints
c9209,,-X326 | -X316,sodoku constraints
c9210,,-X336 | -X316,sodoku constraints
c9211,,-X336 | -X326,sodoku constraints
c9212,,X116 | X126 | X136 | X216 | X226 | X236 | X316 | X326 | X336,sodoku constraints
c9213,,-X127 | -X117,sodoku constraints
c9214,,-X137 | -X117,sodoku constraints
c9215,,-X217 | -X117,sodoku constraints
c9216,,-X227 | -X117,sodoku constraints
c9217,,-X237 | -X117,sodoku constraints
c9218,,-X317 | -X117,sodoku constraints
c9219,,-X327 | -X117,sodoku constraints
c9220,,-X337 | -X117,sodoku constraints
c9221,,-X137 | -X127,sodoku constraints
c9222,,-X217 | -X127,sodoku constraints
c9223,,-X227 | -X127,sodoku constraints
c9224,,-X237 | -X127,sodoku constraints
c9225,,-X317 | -X127,sodoku constraints
c9226,,-X327 | -X127,sodoku constraints
c9227,,-X337 | -X127,sodoku constraints
c9228,,-X217 | -X137,sodoku constraints
c9229,,-X227 | -X137,sodoku constraints
c9230,,-X237 | -X137,sodoku constraints
c9231,,-X317 | -X137,sodoku constraints
c9232,,-X327 | -X137,sodoku constraints
c9233,,-X337 | -X137,sodoku constraints
c9234,,-X227 | -X217,sodoku constraints
c9235,,-X237 | -X217,sodoku constraints
c9236,,-X317 | -X217,sodoku constraints
c9237,,-X327 | -X217,sodoku constraints
c9238,,-X337 | -X217,sodoku constraints
c9239,,-X237 | -X227,sodoku constraints
c9240,,-X317 | -X227,sodoku constraints
c9241,,-X327 | -X227,sodoku constraints
c9242,,-X337 | -X227,sodoku constraints
c9243,,-X317 | -X237,sodoku constraints
c9244,,-X327 | -X237,sodoku constraints
c9245,,-X337 | -X237,sodoku constraints
c9246,,-X327 | -X317,sodoku constraints
c9247,,-X337 | -X317,sodoku constraints
c9248,,-X337 | -X327,sodoku constraints
c9249,,X117 | X127 | X137 | X217 | X227 | X237 | X317 | X327 | X337,sodoku constraints
c9250,,-X128 | -X118,sodoku constraints
c9251,,-X138 | -X118,sodoku constraints
c9252,,-X218 | -X118,sodoku constraints
c9253,,-X228 | -X118,sodoku constraints
c9254,,-X238 | -X118,sodoku constraints
c9255,,-X318 | -X118,sodoku constraints
c9256,,-X328 | -X118,sodoku constraints
c9257,,-X338 | -X118,sodoku constraints
c9258,,-X138 | -X128,sodoku constraints
c9259,,-X218 | -X128,sodoku constraints
c9260,,-X228 | -X128,sodoku constraints
c9261,,-X238 | -X128,sodoku constraints
c9262,,-X318 | -X128,sodoku constraints
c9263,,-X328 | -X128,sodoku constraints
c9264,,-X338 | -X128,sodoku constraints
c9265,,-X218 | -X138,sodoku constraints
c9266,,-X228 | -X138,sodoku constraints
c9267,,-X238 | -X138,sodoku constraints
c9268,,-X318 | -X138,sodoku constraints
c9269,,-X328 | -X138,sodoku constraints
c9270,,-X338 | -X138,sodoku constraints
c9271,,-X228 | -X218,sodoku constraints
c9272,,-X238 | -X218,sodoku constraints
c9273,,-X318 | -X218,sodoku constraints
c9274,,-X328 | -X218,sodoku constraints
c9275,,-X338 | -X218,sodoku constraints
c9276,,-X238 | -X228,sodoku constraints
c9277,,-X318 | -X228,sodoku constraints
c9278,,-X328 | -X228,sodoku constraints
c9279,,-X338 | -X228,sodoku constraints
c9280,,-X318 | -X238,*sodoku constraints
c9281,,-X328 | -X238,*sodoku constraints
c9282,,-X338 | -X238,sodoku constraints
c9283,,-X328 | -X318,sodoku constraints
c9284,,-X338 | -X318,sodoku constraints
c9285,,-X338 | -X328,sodoku constraints
c9286,,X118 | X128 | X138 | X218 | X228 | X238 | X318 | X328 | X338,sodoku constraints
c9287,,-X129 | -X119,sodoku constraints
c9288,,-X139 | -X119,sodoku constraints
c9289,,-X219 | -X119,sodoku constraints
c9290,,-X229 | -X119,sodoku constraints
c9291,,-X239 | -X119,sodoku constraints
c9292,,-X319 | -X119,sodoku constraints
c9293,,-X329 | -X119,sodoku constraints
c9294,,-X339 | -X119,sodoku constraints
c9295,,-X139 | -X129,sodoku constraints
c9296,,-X219 | -X129,sodoku constraints
c9297,,-X229 | -X129,sodoku constraints
c9298,,-X239 | -X129,sodoku constraints
c9299,,-X319 | -X129,sodoku constraints
c9300,,-X329 | -X129,sodoku constraints
c9301,,-X339 | -X129,sodoku constraints
c9302,,-X219 | -X139,sodoku constraints
c9303,,-X229 | -X139,sodoku constraints
c9304,,-X239 | -X139,sodoku constraints
c9305,,-X319 | -X139,sodoku constraints
c9306,,-X329 | -X139,sodoku constraints
c9307,,-X339 | -X139,sodoku constraints
c9308,,-X229 | -X219,sodoku constraints
c9309,,-X239 | -X219,sodoku constraints
c9310,,-X319 | -X219,sodoku constraints
c9311,,-X329 | -X219,sodoku constraints
c9312,,-X339 | -X219,sodoku constraints
c9313,,-X239 | -X229,sodoku constraints
c9314,,-X319 | -X229,sodoku constraints
c9315,,-X329 | -X229,sodoku constraints
c9316,,-X339 | -X229,sodoku constraints
c9317,,-X319 | -X239,sodoku constraints
c9318,,-X329 | -X239,sodoku constraints
c9319,,-X339 | -X239,sodoku constraints
c9320,,-X329 | -X319,sodoku constraints
c9321,,-X339 | -X319,sodoku constraints
c9322,,-X339 | -X329,sodoku constraints
c9323,,X119 | X129 | X139 | X219 | X229 | X239 | X319 | X329 | X339,sodoku constraints
c9324,,-X151 | -X141,sodoku constraints
c9325,,-X161 | -X141,sodoku constraints
c9326,,-X241 | -X141,sodoku constraints
c9327,,-X251 | -X141,sodoku constraints
c9328,,-X261 | -X141,sodoku constraints
c9329,,-X341 | -X141,sodoku constraints
c9330,,-X351 | -X141,sodoku constraints
c9331,,-X361 | -X141,sodoku constraints
c9332,,-X161 | -X151,sodoku constraints
c9333,,-X241 | -X151,sodoku constraints
c9334,,-X251 | -X151,sodoku constraints
c9335,,-X261 | -X151,sodoku constraints
c9336,,-X341 | -X151,sodoku constraints
c9337,,-X351 | -X151,sodoku constraints
c9338,,-X361 | -X151,sodoku constraints
c9339,,-X241 | -X161,sodoku constraints
c9340,,-X251 | -X161,sodoku constraints
c9341,,-X261 | -X161,sodoku constraints
c9342,,-X341 | -X161,sodoku constraints
c9343,,-X351 | -X161,sodoku constraints
c9344,,-X361 | -X161,sodoku constraints
c9345,,-X251 | -X241,sodoku constraints
c9346,,-X261 | -X241,sodoku constraints
c9347,,-X341 | -X241,sodoku constraints
c9348,,-X351 | -X241,sodoku constraints
c9349,,-X361 | -X241,sodoku constraints
c9350,,-X261 | -X251,sodoku constraints
c9351,,-X341 | -X251,sodoku constraints
c9352,,-X351 | -X251,sodoku constraints
c9353,,-X361 | -X251,sodoku constraints
c9354,,-X341 | -X261,sodoku constraints
c9355,,-X351 | -X261,sodoku constraints
c9356,,-X361 | -X261,sodoku constraints
c9357,,-X351 | -X341,sodoku constraints
c9358,,-X361 | -X341,sodoku constraints
c9359,,-X361 | -X351,sodoku constraints
c9360,,X141 | X151 | X161 | X241 | X251 | X261 | X341 | X351 | X361,sodoku constraints
c9361,,-X152 | -X142,sodoku constraints
c9362,,-X162 | -X142,sodoku constraints
c9363,,-X242 | -X142,sodoku constraints
c9364,,-X252 | -X142,sodoku constraints
c9365,,-X262 | -X142,sodoku constraints
c9366,,-X342 | -X142,sodoku constraints
c9367,,-X352 | -X142,sodoku constraints
c9368,,-X362 | -X142,sodoku constraints
c9369,,-X162 | -X152,sodoku constraints
c9370,,-X242 | -X152,sodoku constraints
c9371,,-X252 | -X152,sodoku constraints
c9372,,-X262 | -X152,sodoku constraints
c9373,,-X342 | -X152,sodoku constraints
c9374,,-X352 | -X152,sodoku constraints
c9375,,-X362 | -X152,*sodoku constraints
c9376,,-X242 | -X162,sodoku constraints
c9377,,-X252 | -X162,sodoku constraints
c9378,,-X262 | -X162,sodoku constraints
c9379,,-X342 | -X162,sodoku constraints
c9380,,-X352 | -X162,sodoku constraints
c9381,,-X362 | -X162,sodoku constraints
c9382,,-X252 | -X242,sodoku constraints
c9383,,-X262 | -X242,sodoku constraints
c9384,,-X342 | -X242,sodoku constraints
c9385,,-X352 | -X242,sodoku constraints
c9386,,-X362 | -X242,sodoku constraints
c9387,,-X262 | -X252,sodoku constraints
c9388,,-X342 | -X252,sodoku constraints
c9389,,-X352 | -X252,sodoku constraints
c9390,,-X362 | -X252,sodoku constraints
c9391,,-X342 | -X262,sodoku constraints
c9392,,-X352 | -X262,sodoku constraints
c9393,,-X362 | -X262,sodoku constraints
c9394,,-X352 | -X342,sodoku constraints
c9395,,-X362 | -X342,sodoku constraints
c9396,,-X362 | -X352,sodoku constraints
c9397,,X142 | X152 | X162 | X242 | X252 | X262 | X342 | X352 | X362,sodoku constraints
c9398,,-X153 | -X143,sodoku constraints
c9399,,-X163 | -X143,sodoku constraints
c9400,,-X243 | -X143,sodoku constraints
c9401,,-X253 | -X143,sodoku constraints
c9402,,-X263 | -X143,sodoku constraints
c9403,,-X343 | -X143,sodoku constraints
c9404,,-X353 | -X143,sodoku constraints
c9405,,-X363 | -X143,sodoku constraints
c9406,,-X163 | -X153,sodoku constraints
c9407,,-X243 | -X153,sodoku constraints
c9408,,-X253 | -X153,sodoku constraints
c9409,,-X263 | -X153,sodoku constraints
c9410,,-X343 | -X153,sodoku constraints
c9411,,-X353 | -X153,sodoku constraints
c9412,,-X363 | -X153,sodoku constraints
c9413,,-X243 | -X163,sodoku constraints
c9414,,-X253 | -X163,sodoku constraints
c9415,,-X263 | -X163,sodoku constraints
c9416,,-X343 | -X163,sodoku constraints
c9417,,-X353 | -X163,sodoku constraints
c9418,,-X363 | -X163,sodoku constraints
c9419,,-X253 | -X243,sodoku constraints
c9420,,-X263 | -X243,sodoku constraints
c9421,,-X343 | -X243,sodoku constraints
c9422,,-X353 | -X243,sodoku constraints
c9423,,-X363 | -X243,sodoku constraints
c9424,,-X263 | -X253,sodoku constraints
c9425,,-X343 | -X253,sodoku constraints
c9426,,-X353 | -X253,sodoku constraints
c9427,,-X363 | -X253,sodoku constraints
c9428,,-X343 | -X263,sodoku constraints
c9429,,-X353 | -X263,sodoku constraints
c9430,,-X363 | -X263,sodoku constraints
c9431,,-X353 | -X343,sodoku constraints
c9432,,-X363 | -X343,sodoku constraints
c9433,,-X363 | -X353,sodoku constraints
c9434,,X143 | X153 | X163 | X243 | X253 | X263 | X343 | X353 | X363,sodoku constraints
c9435,,-X154 | -X144,sodoku constraints
c9436,,-X164 | -X144,sodoku constraints
c9437,,-X244 | -X144,sodoku constraints
c9438,,-X254 | -X144,sodoku constraints
c9439,,-X264 | -X144,sodoku constraints
c9440,,-X344 | -X144,sodoku constraints
c9441,,-X354 | -X144,sodoku constraints
c9442,,-X364 | -X144,sodoku constraints
c9443,,-X164 | -X154,sodoku constraints
c9444,,-X244 | -X154,sodoku constraints
c9445,,-X254 | -X154,sodoku constraints
c9446,,-X264 | -X154,sodoku constraints
c9447,,-X344 | -X154,sodoku constraints
c9448,,-X354 | -X154,sodoku constraints
c9449,,-X364 | -X154,sodoku constraints
c9450,,-X244 | -X164,sodoku constraints
c9451,,-X254 | -X164,sodoku constraints
c9452,,-X264 | -X164,sodoku constraints
c9453,,-X344 | -X164,sodoku constraints
c9454,,-X354 | -X164,sodoku constraints
c9455,,-X364 | -X164,sodoku constraints
c9456,,-X254 | -X244,sodoku constraints
c9457,,-X264 | -X244,sodoku constraints
c9458,,-X344 | -X244,sodoku constraints
c9459,,-X354 | -X244,sodoku constraints
c9460,,-X364 | -X244,sodoku constraints
c9461,,-X264 | -X254,sodoku constraints
c9462,,-X344 | -X254,sodoku constraints
c9463,,-X354 | -X254,sodoku constraints
c9464,,-X364 | -X254,sodoku constraints
c9465,,-X344 | -X264,sodoku constraints
c9466,,-X354 | -X264,sodoku constraints
c9467,,-X364 | -X264,sodoku constraints
c9468,,-X354 | -X344,sodoku constraints
c9469,,-X364 | -X344,sodoku constraints
c9470,,-X364 | -X354,sodoku constraints
c9471,,X144 | X154 | X164 | X244 | X254 | X264 | X344 | X354 | X364,sodoku constraints
c9472,,-X155 | -X145,sodoku constraints
c9473,,-X165 | -X145,sodoku constraints
c9474,,-X245 | -X145,sodoku constraints
c9475,,-X255 | -X145,sodoku constraints
c9476,,-X265 | -X145,sodoku constraints
c9477,,-X345 | -X145,sodoku constraints
c9478,,-X355 | -X145,sodoku constraints
c9479,,-X365 | -X145,sodoku constraints
c9480,,-X165 | -X155,sodoku constraints
c9481,,-X245 | -X155,sodoku constraints
c9482,,-X255 | -X155,sodoku constraints
c9483,,-X265 | -X155,sodoku constraints
c9484,,-X345 | -X155,sodoku constraints
c9485,,-X355 | -X155,sodoku constraints
c9486,,-X365 | -X155,sodoku constraints
c9487,,-X245 | -X165,sodoku constraints
c9488,,-X255 | -X165,sodoku constraints
c9489,,-X265 | -X165,sodoku constraints
c9490,,-X345 | -X165,sodoku constraints
c9491,,-X355 | -X165,sodoku constraints
c9492,,-X365 | -X165,sodoku constraints
c9493,,-X255 | -X245,sodoku constraints
c9494,,-X265 | -X245,sodoku constraints
c9495,,-X345 | -X245,sodoku constraints
c9496,,-X355 | -X245,sodoku constraints
c9497,,-X365 | -X245,sodoku constraints
c9498,,-X265 | -X255,sodoku constraints
c9499,,-X345 | -X255,sodoku constraints
c9500,,-X355 | -X255,sodoku constraints
c9501,,-X365 | -X255,sodoku constraints
c9502,,-X345 | -X265,sodoku constraints
c9503,,-X355 | -X265,sodoku constraints
c9504,,-X365 | -X265,sodoku constraints
c9505,,-X355 | -X345,sodoku constraints
c9506,,-X365 | -X345,sodoku constraints
c9507,,-X365 | -X355,sodoku constraints
c9508,,X145 | X155 | X165 | X245 | X255 | X265 | X345 | X355 | X365,sodoku constraints
c9509,,-X156 | -X146,sodoku constraints
c9510,,-X166 | -X146,sodoku constraints
c9511,,-X246 | -X146,sodoku constraints
c9512,,-X256 | -X146,sodoku constraints
c9513,,-X266 | -X146,sodoku constraints
c9514,,-X346 | -X146,sodoku constraints
c9515,,-X356 | -X146,sodoku constraints
c9516,,-X366 | -X146,sodoku constraints
c9517,,-X166 | -X156,sodoku constraints
c9518,,-X246 | -X156,sodoku constraints
c9519,,-X256 | -X156,sodoku constraints
c9520,,-X266 | -X156,*sodoku constraints
c9521,,-X346 | -X156,sodoku constraints
c9522,,-X356 | -X156,sodoku constraints
c9523,,-X366 | -X156,sodoku constraints
c9524,,-X246 | -X166,sodoku constraints
c9525,,-X256 | -X166,sodoku constraints
c9526,,-X266 | -X166,sodoku constraints
c9527,,-X346 | -X166,sodoku constraints
c9528,,-X356 | -X166,sodoku constraints
c9529,,-X366 | -X166,sodoku constraints
c9530,,-X256 | -X246,sodoku constraints
c9531,,-X266 | -X246,sodoku constraints
c9532,,-X346 | -X246,sodoku constraints
c9533,,-X356 | -X246,sodoku constraints
c9534,,-X366 | -X246,sodoku constraints
c9535,,-X266 | -X256,sodoku constraints
c9536,,-X346 | -X256,sodoku constraints
c9537,,-X356 | -X256,sodoku constraints
c9538,,-X366 | -X256,sodoku constraints
c9539,,-X346 | -X266,*sodoku constraints
c9540,,-X356 | -X266,*sodoku constraints
c9541,,-X366 | -X266,sodoku constraints
c9542,,-X356 | -X346,sodoku constraints
c9543,,-X366 | -X346,sodoku constraints
c9544,,-X366 | -X356,sodoku constraints
c9545,,X146 | X156 | X166 | X246 | X256 | X266 | X346 | X356 | X366,sodoku constraints
c9546,,-X157 | -X147,sodoku constraints
c9547,,-X167 | -X147,sodoku constraints
c9548,,-X247 | -X147,sodoku constraints
c9549,,-X257 | -X147,sodoku constraints
c9550,,-X267 | -X147,sodoku constraints
c9551,,-X347 | -X147,sodoku constraints
c9552,,-X357 | -X147,sodoku constraints
c9553,,-X367 | -X147,sodoku constraints
c9554,,-X167 | -X157,sodoku constraints
c9555,,-X247 | -X157,sodoku constraints
c9556,,-X257 | -X157,sodoku constraints
c9557,,-X267 | -X157,sodoku constraints
c9558,,-X347 | -X157,sodoku constraints
c9559,,-X357 | -X157,sodoku constraints
c9560,,-X367 | -X157,sodoku constraints
c9561,,-X247 | -X167,sodoku constraints
c9562,,-X257 | -X167,sodoku constraints
c9563,,-X267 | -X167,sodoku constraints
c9564,,-X347 | -X167,sodoku constraints
c9565,,-X357 | -X167,sodoku constraints
c9566,,-X367 | -X167,sodoku constraints
c9567,,-X257 | -X247,sodoku constraints
c9568,,-X267 | -X247,sodoku constraints
c9569,,-X347 | -X247,sodoku constraints
c9570,,-X357 | -X247,sodoku constraints
c9571,,-X367 | -X247,sodoku constraints
c9572,,-X267 | -X257,sodoku constraints
c9573,,-X347 | -X257,sodoku constraints
c9574,,-X357 | -X257,sodoku constraints
c9575,,-X367 | -X257,sodoku constraints
c9576,,-X347 | -X267,sodoku constraints
c9577,,-X357 | -X267,sodoku constraints
c9578,,-X367 | -X267,sodoku constraints
c9579,,-X357 | -X347,sodoku constraints
c9580,,-X367 | -X347,sodoku constraints
c9581,,-X367 | -X357,sodoku constraints
c9582,,X147 | X157 | X167 | X247 | X257 | X267 | X347 | X357 | X367,sodoku constraints
c9583,,-X158 | -X148,sodoku constraints
c9584,,-X168 | -X148,sodoku constraints
c9585,,-X248 | -X148,sodoku constraints
c9586,,-X258 | -X148,sodoku constraints
c9587,,-X268 | -X148,sodoku constraints
c9588,,-X348 | -X148,sodoku constraints
c9589,,-X358 | -X148,sodoku constraints
c9590,,-X368 | -X148,sodoku constraints
c9591,,-X168 | -X158,sodoku constraints
c9592,,-X248 | -X158,sodoku constraints
c9593,,-X258 | -X158,sodoku constraints
c9594,,-X268 | -X158,sodoku constraints
c9595,,-X348 | -X158,sodoku constraints
c9596,,-X358 | -X158,sodoku constraints
c9597,,-X368 | -X158,sodoku constraints
c9598,,-X248 | -X168,sodoku constraints
c9599,,-X258 | -X168,sodoku constraints
c9600,,-X268 | -X168,sodoku constraints
c9601,,-X348 | -X168,sodoku constraints
c9602,,-X358 | -X168,sodoku constraints
c9603,,-X368 | -X168,sodoku constraints
c9604,,-X258 | -X248,sodoku constraints
c9605,,-X268 | -X248,sodoku constraints
c9606,,-X348 | -X248,sodoku constraints
c9607,,-X358 | -X248,sodoku constraints
c9608,,-X368 | -X248,sodoku constraints
c9609,,-X268 | -X258,sodoku constraints
c9610,,-X348 | -X258,sodoku constraints
c9611,,-X358 | -X258,sodoku constraints
c9612,,-X368 | -X258,sodoku constraints
c9613,,-X348 | -X268,sodoku constraints
c9614,,-X358 | -X268,sodoku constraints
c9615,,-X368 | -X268,sodoku constraints
c9616,,-X358 | -X348,sodoku constraints
c9617,,-X368 | -X348,sodoku constraints
c9618,,-X368 | -X358,sodoku constraints
c9619,,X148 | X158 | X168 | X248 | X258 | X268 | X348 | X358 | X368,sodoku constraints
c9620,,-X159 | -X149,sodoku constraints
c9621,,-X169 | -X149,sodoku constraints
c9622,,-X249 | -X149,sodoku constraints
c9623,,-X259 | -X149,*sodoku constraints
c9624,,-X269 | -X149,*sodoku constraints
c9625,,-X349 | -X149,sodoku constraints
c9626,,-X359 | -X149,*sodoku constraints
c9627,,-X369 | -X149,*sodoku constraints
c9628,,-X169 | -X159,sodoku constraints
c9629,,-X249 | -X159,sodoku constraints
c9630,,-X259 | -X159,sodoku constraints
c9631,,-X269 | -X159,sodoku constraints
c9632,,-X349 | -X159,sodoku constraints
c9633,,-X359 | -X159,sodoku constraints
c9634,,-X369 | -X159,sodoku constraints
c9635,,-X249 | -X169,sodoku constraints
c9636,,-X259 | -X169,sodoku constraints
c9637,,-X269 | -X169,sodoku constraints
c9638,,-X349 | -X169,sodoku constraints
c9639,,-X359 | -X169,sodoku constraints
c9640,,-X369 | -X169,sodoku constraints
c9641,,-X259 | -X249,sodoku constraints
c9642,,-X269 | -X249,sodoku constraints
c9643,,-X349 | -X249,sodoku constraints
c9644,,-X359 | -X249,sodoku constraints
c9645,,-X369 | -X249,sodoku constraints
c9646,,-X269 | -X259,sodoku constraints
c9647,,-X349 | -X259,sodoku constraints
c9648,,-X359 | -X259,sodoku constraints
c9649,,-X369 | -X259,sodoku constraints
c9650,,-X349 | -X269,sodoku constraints
c9651,,-X359 | -X269,sodoku constraints
c9652,,-X369 | -X269,sodoku constraints
c9653,,-X359 | -X349,sodoku constraints
c9654,,-X369 | -X349,sodoku constraints
c9655,,-X369 | -X359,sodoku constraints
c9656,,X149 | X159 | X169 | X249 | X259 | X269 | X349 | X359 | X369,sodoku constraints
c9657,,-X181 | -X171,sodoku constraints
c9658,,-X191 | -X171,sodoku constraints
c9659,,-X271 | -X171,sodoku constraints
c9660,,-X281 | -X171,sodoku constraints
c9661,,-X291 | -X171,sodoku constraints
c9662,,-X371 | -X171,sodoku constraints
c9663,,-X381 | -X171,sodoku constraints
c9664,,-X391 | -X171,sodoku constraints
c9665,,-X191 | -X181,sodoku constraints
c9666,,-X271 | -X181,sodoku constraints
c9667,,-X281 | -X181,sodoku constraints
c9668,,-X291 | -X181,sodoku constraints
c9669,,-X371 | -X181,sodoku constraints
c9670,,-X381 | -X181,sodoku constraints
c9671,,-X391 | -X181,sodoku constraints
c9672,,-X271 | -X191,sodoku constraints
c9673,,-X281 | -X191,sodoku constraints
c9674,,-X291 | -X191,sodoku constraints
c9675,,-X371 | -X191,sodoku constraints
c9676,,-X381 | -X191,sodoku constraints
c9677,,-X391 | -X191,sodoku constraints
c9678,,-X281 | -X271,sodoku constraints
c9679,,-X291 | -X271,sodoku constraints
c9680,,-X371 | -X271,sodoku constraints
c9681,,-X381 | -X271,sodoku constraints
c9682,,-X391 | -X271,sodoku constraints
c9683,,-X291 | -X281,sodoku constraints
c9684,,-X371 | -X281,sodoku constraints
c9685,,-X381 | -X281,sodoku constraints
c9686,,-X391 | -X281,sodoku constraints
c9687,,-X371 | -X291,sodoku constraints
c9688,,-X381 | -X291,sodoku constraints
c9689,,-X391 | -X291,sodoku constraints
c9690,,-X381 | -X371,sodoku constraints
c9691,,-X391 | -X371,sodoku constraints
c9692,,-X391 | -X381,sodoku constraints
c9693,,X171 | X181 | X191 | X271 | X281 | X291 | X371 | X381 | X391,sodoku constraints
c9694,,-X182 | -X172,sodoku constraints
c9695,,-X192 | -X172,sodoku constraints
c9696,,-X272 | -X172,sodoku constraints
c9697,,-X282 | -X172,sodoku constraints
c9698,,-X292 | -X172,sodoku constraints
c9699,,-X372 | -X172,sodoku constraints
c9700,,-X382 | -X172,sodoku constraints
c9701,,-X392 | -X172,sodoku constraints
c9702,,-X192 | -X182,sodoku constraints
c9703,,-X272 | -X182,sodoku constraints
c9704,,-X282 | -X182,sodoku constraints
c9705,,-X292 | -X182,sodoku constraints
c9706,,-X372 | -X182,sodoku constraints
c9707,,-X382 | -X182,sodoku constraints
c9708,,-X392 | -X182,sodoku constraints
c9709,,-X272 | -X192,sodoku constraints
c9710,,-X282 | -X192,sodoku constraints
c9711,,-X292 | -X192,sodoku constraints
c9712,,-X372 | -X192,sodoku constraints
c9713,,-X382 | -X192,sodoku constraints
c9714,,-X392 | -X192,sodoku constraints
c9715,,-X282 | -X272,sodoku constraints
c9716,,-X292 | -X272,sodoku constraints
c9717,,-X372 | -X272,sodoku constraints
c9718,,-X382 | -X272,sodoku constraints
c9719,,-X392 | -X272,sodoku constraints
c9720,,-X292 | -X282,sodoku constraints
c9721,,-X372 | -X282,sodoku constraints
c9722,,-X382 | -X282,sodoku constraints
c9723,,-X392 | -X282,sodoku constraints
c9724,,-X372 | -X292,sodoku constraints
c9725,,-X382 | -X292,sodoku constraints
c9726,,-X392 | -X292,sodoku constraints
c9727,,-X382 | -X372,sodoku constraints
c9728,,-X392 | -X372,sodoku constraints
c9729,,-X392 | -X382,sodoku constraints
c9730,,X172 | X182 | X192 | X272 | X282 | X292 | X372 | X382 | X392,sodoku constraints
c9731,,-X183 | -X173,sodoku constraints
c9732,,-X193 | -X173,sodoku constraints
c9733,,-X273 | -X173,sodoku constraints
c9734,,-X283 | -X173,sodoku constraints
c9735,,-X293 | -X173,sodoku constraints
c9736,,-X373 | -X173,sodoku constraints
c9737,,-X383 | -X173,sodoku constraints
c9738,,-X393 | -X173,sodoku constraints
c9739,,-X193 | -X183,sodoku constraints
c9740,,-X273 | -X183,sodoku constraints
c9741,,-X283 | -X183,sodoku constraints
